etiqueta,frame,mascara,nose,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,mid_shoulder,mid_hip,nose_mid_shoulder,mid_shoulder_mid_hip,left_shoulder_left_elbow,left_elbow_left_wrist,right_shoulder_right_elbow,right_elbow_right_wrist,left_hip_left_knee,left_knee_left_ankle,right_hip_right_knee,right_knee_right_ankle,mid_shoulder_angle,left_shoulder_angle,left_elbow_angle,right_shoulder_angle,right_elbow_angle,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle
ERVEN,4,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [152  13   1 ...   0   0   0]
 [ 10   2   2 ...   0   0   0]
 [ 67   2  29 ...   0   0   0]]","[361.9290466308594, 193.66432189941406, 1.7430336475372314]","[311.68212890625, 295.8614196777344, 0.10418648272752762]","[254.25704956054688, 291.5432434082031, 0.18445703387260437]","[337.5234069824219, 472.90716552734375, 0.0771515965461731]","[262.8708190917969, 432.6040954589844, 0.4351389706134796]","[366.2359313964844, 582.30126953125, 0.1342930793762207]","[349.0084228515625, 563.589111328125, 0.6849374175071716]","[327.4739990234375, 593.81640625, 0.10513302683830261]","[245.64328002929688, 580.8618774414062, 0.09346850216388702]","[386.3346862792969, 737.7560424804688, 0.29872027039527893]","[235.59390258789062, 767.9833984375, 0.22339485585689545]","[301.6327209472656, 936.3927612304688, 0.2859651744365692]","[179.60446166992188, 983.8928833007812, 0.19335776567459106]","[282.9696044921875, 293.70233154296875]","[286.55865478515625, 587.339111328125]",[128.28383499975263],[89.29972262036081],[81.69584990422871],[75.29337575086006],[86.5056174900228],[56.670513010011256],[67.75906142575454],[113.09419753520714],[93.0741215578125],[104.53766463640655],[141.01588762060814],[257.395487615922],[173.59752584663136],[82.2052597552757],[150.16489551998848],[238.76324028132672],[225.3351361094526],[84.07839039419821],[191.46354307859403]
ERVEN,5,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [176   2   1 ...   0   0   0]
 [ 30   3   2 ...   0   0   0]
 [168 127  93 ...   0   0   0]]","[383.98150634765625, 195.11810302734375, 2.345597982406616]","[333.7546691894531, 298.79217529296875, 0.11066563427448273]","[276.3525085449219, 293.0325012207031, 0.2757801115512848]","[350.97528076171875, 464.3826904296875, 0.09281641244888306]","[289.26800537109375, 431.2646484375, 0.59917813539505]","[392.591796875, 578.13623046875, 0.19130751490592957]","[379.67633056640625, 559.4172973632812, 0.9201787710189819]","[350.97528076171875, 592.535400390625, 0.16227781772613525]","[267.7421875, 582.4559936523438, 0.11079302430152893]","[402.6371765136719, 743.726806640625, 0.5299832820892334]","[239.0411376953125, 778.2848510742188, 0.3386700451374054]","[366.7608337402344, 956.8345947265625, 0.31033971905708313]","[180.20399475097656, 985.6329956054688, 0.20666055381298065]","[305.0535888671875, 295.912353515625]","[309.3587341308594, 587.4957275390625]",[128.0630651463434],[89.15410563860367],[84.06285843108728],[69.90504986123543],[84.66215838649643],[54.79803692278391],[71.13477274912263],[99.55604532769401],[98.33801532378395],[105.84182951844289],[141.09104049226028],[258.3330664465173],[165.84219143014815],[78.93230608712818],[150.1358785362875],[244.23000016878595],[208.4212725785714],[91.43315992748843],[187.50381419465896]
ERVEN,6,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  2  35 151 ...   0   0   0]
 [167  15   0 ...   0   0   0]
 [  3   1   1 ...   0   0   0]]","[405.3598327636719, 199.4336395263672, 1.698931097984314]","[360.8252868652344, 305.90557861328125, 0.15344318747520447]","[301.9248046875, 288.6398620605469, 0.2793022096157074]","[353.6423034667969, 465.6134338378906, 0.1193365752696991]","[314.8541564941406, 435.3984375, 0.8285692930221558]","[415.4160461425781, 572.0853881835938, 0.1903892606496811]","[408.2330627441406, 557.697265625, 1.5651479959487915]","[370.8814697265625, 589.35107421875, 0.20198728144168854]","[288.9953918457031, 582.1570434570312, 0.12727980315685272]","[421.16241455078125, 749.0589599609375, 0.5594212412834167]","[244.4608612060547, 776.3963623046875, 0.3670831024646759]","[429.78204345703125, 962.0028076171875, 0.3385646939277649]","[178.3773651123047, 986.462646484375, 0.26522791385650635]","[331.37506103515625, 297.272705078125]","[329.93841552734375, 585.7540283203125]",[127.09615066366938],[90.28533231496564],[92.57518622680129],[59.878210388725826],[84.96527140328523],[52.637155942303345],[72.52439787223723],[87.68202325236157],[102.91339296541332],[107.46274227027486],[143.18918165129628],[256.2375115787773],[147.30302416192453],[68.62766745641412],[147.67188453901812],[247.50357695109457],[195.15762538012436],[97.8926530796136],[184.54934930486155]
ERVEN,7,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  1  90  22 ...   0   0   0]
 [ 14 107   1 ...   0   0   0]
 [ 32   2   0 ...   0   0   0]]","[429.5976867675781, 205.08956909179688, 0.8514552116394043]","[383.6070861816406, 311.60675048828125, 0.16280679404735565]","[318.93280029296875, 294.3337097167969, 0.36612534523010254]","[392.2303466796875, 469.943115234375, 0.17534932494163513]","[340.49090576171875, 436.83636474609375, 0.6712985038757324]","[439.65814208984375, 563.5054321289062, 0.12387001514434814]","[433.90936279296875, 560.6266479492188, 1.0907386541366577]","[385.0442810058594, 582.2179565429688, 0.14870652556419373]","[310.3095397949219, 582.2179565429688, 0.1267915517091751]","[438.220947265625, 759.2667236328125, 0.4585849344730377]","[258.57012939453125, 766.4638671875, 0.3398965299129486]","[489.96038818359375, 960.7857055664062, 0.34208670258522034]","[179.52377319335938, 989.5740966796875, 0.27841487526893616]","[351.26995849609375, 302.97021484375]","[347.6769104003906, 582.2179565429688]",[128.66809221623413],[90.73717742707284],[86.88265666745905],[63.119034862664634],[81.39740368146695],[52.95993501748022],[73.28233931044277],[75.60049064154843],[105.685652388067],[109.50887158278047],[142.0690852108387],[251.92923831337708],[156.2363781952056],[66.44404927889357],[151.56253133601328],[253.28233931044275],[182.31815133110567],[105.685652388067],[183.82321919471352]
ERVEN,8,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   1   3 ...   0   0   0]
 [  1   5 183 ...   0   0   0]
 [164  33   1 ...   0   0   0]]","[450.64422607421875, 210.29872131347656, 1.48348867893219]","[401.7329406738281, 313.8478698730469, 0.2148924022912979]","[348.5059814453125, 298.0278625488281, 0.28899869322776794]","[414.6800537109375, 473.48614501953125, 0.11671528965234756]","[364.3302001953125, 438.9697570800781, 0.7286456227302551]","[456.39849853515625, 559.777099609375, 0.13372980058193207]","[457.8370361328125, 561.2152709960938, 1.4218555688858032]","[404.610107421875, 589.9789428710938, 0.1683264821767807]","[336.9974060058594, 591.4171142578125, 0.15811686217784882]","[454.9599304199219, 774.0662841796875, 0.41684064269065857]","[267.9461975097656, 776.9426879882812, 0.45836883783340454]","[529.7654418945312, 956.7155151367188, 0.46361273527145386]","[180.193603515625, 988.3555297851562, 0.2998161315917969]","[375.11944580078125, 305.9378662109375]","[370.80377197265625, 590.697998046875]",[128.2976145515061],[90.86827803265321],[85.36329961016543],[64.19797233332943],[83.59395704943088],[52.58725856836546],[74.7031201168531],[67.72803897134948],[110.41488406435096],[112.5422102598352],[142.57066348114714],[248.8104147464171],[158.834672723164],[67.04105424321928],[148.99330151893457],[255.92160816307305],[173.02491885449638],[111.63347440790925],[182.12732619548424]
ERVEN,9,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  4   3  62 ...   0   0   0]
 [  2   0   5 ...   0   0   0]
 [ 83 162 113 ...   0   0   0]]","[467.99798583984375, 211.28504943847656, 1.1771345138549805]","[427.6873474121094, 320.66015625, 0.19303756952285767]","[368.6610412597656, 304.82952880859375, 0.3769349157810211]","[427.6873474121094, 471.7704772949219, 0.14929638803005219]","[388.81634521484375, 438.6701354980469, 1.4277372360229492]","[478.07568359375, 568.1932983398438, 0.17407847940921783]","[483.83428955078125, 569.6323852539062, 1.3695399761199951]","[423.3683776855469, 591.2196044921875, 0.1610596776008606]","[352.82470703125, 588.3412475585938, 0.1622786968946457]","[472.31695556640625, 769.6737060546875, 0.4479896128177643]","[286.6000671386719, 779.7477416992188, 0.44348403811454773]","[544.30029296875, 961.0801391601562, 0.407185822725296]","[182.94410705566406, 984.1064453125, 0.29381439089775085]","[398.1741943359375, 312.7448425292969]","[388.0965576171875, 589.7803955078125]",[124.5354274062604],[92.083312269677],[90.0],[62.409472573088614],[81.43607321876834],[54.03772977077463],[74.66145534104753],[69.38993179861217],[109.08508351190795],[116.89528881535496],[147.54788486341658],[254.98679959314134],[152.4094725730886],[66.42287281190967],[152.6016565520063],[252.32489082991586],[174.72847645756462],[106.74862000119691],[187.81020530344702]
ERVEN,10,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [ 66 150   5 ...   0   0   0]
 [  1   0   3 ...   0   0   0]
 [  1   0   3 ...   0   0   0]]","[494.3415832519531, 214.1348876953125, 1.2583073377609253]","[439.6209411621094, 319.155029296875, 0.16438132524490356]","[393.5404052734375, 310.52325439453125, 0.3568510413169861]","[448.2610778808594, 483.15911865234375, 0.1496744006872177]","[410.8206481933594, 445.7547302246094, 1.186154842376709]","[498.6616516113281, 573.7930297851562, 0.24818243086338043]","[502.9816589355469, 573.7930297851562, 1.6828875541687012]","[456.901123046875, 593.933837890625, 0.1543501913547516]","[382.0203552246094, 593.933837890625, 0.17978227138519287]","[494.3415832519531, 773.7628784179688, 0.6342291235923767]","[308.5794677734375, 776.6401977539062, 0.5259121060371399]","[553.3822021484375, 972.294189453125, 0.4334069490432739]","[187.61810302734375, 985.2418823242188, 0.3342294692993164]","[416.5806884765625, 314.8391418457031]","[419.46075439453125, 593.933837890625]",[127.67427545458548],[89.4087678228092],[86.98430603925775],[60.922020135469836],[82.71805377853472],[54.253942499755524],[78.23901643960406],[73.43820973745649],[111.89821865337142],[120.10805775772539],[141.73449236822373],[256.3746445350022],[153.9377140962121],[72.10840600806468],[151.5358887212208],[258.23901643960403],[175.19919329785245],[111.89821865337142],[188.209839104354]
ERVEN,11,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [1 2 2 ... 0 0 0]
 [1 1 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]","[513.6804809570312, 218.30979919433594, 1.4449470043182373]","[477.68841552734375, 323.365478515625, 0.22651192545890808]","[420.1010437011719, 308.9742736816406, 0.3721047043800354]","[480.5677795410156, 473.0337829589844, 0.14007508754730225]","[433.05816650390625, 442.81231689453125, 1.0511555671691895]","[513.6804809570312, 573.7721557617188, 0.23746144771575928]","[515.1201782226562, 573.7721557617188, 1.3514354228973389]","[477.68841552734375, 592.4806518554688, 0.15927495062351227]","[408.5835876464844, 592.4806518554688, 0.16622237861156464]","[516.5598754882812, 775.248779296875, 0.5495534539222717]","[336.5993957519531, 779.566162109375, 0.39412641525268555]","[559.7503662109375, 972.4080200195312, 0.6259757280349731]","[199.82940673828125, 972.4080200195312, 0.36366233229637146]","[448.89471435546875, 316.16986083984375]","[443.135986328125, 592.4806518554688]",[123.50553852452585],[91.19395644755105],[88.8978624588726],[71.80430663784573],[84.47031627982417],[57.927932375125266],[77.99313304016971],[77.64374487965735],[111.04504113296638],[125.3455593866388],[147.6884179230252],[254.8668772751548],[162.90644417897315],[70.43937396916367],[153.45761609530112],[257.9931330401697],[179.65061183948762],[111.04504113296638],[194.30051825367244]
ERVEN,12,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 2 ... 0 0 0]
 [1 1 1 ... 0 0 0]
 [0 0 0 ... 0 0 0]]","[540.3173828125, 216.35964965820312, 4.160841941833496]","[487.12860107421875, 315.6309509277344, 0.17929214239120483]","[448.315185546875, 312.7535400390625, 0.40179720520973206]","[502.9414978027344, 478.2056884765625, 0.11329957097768784]","[455.50286865234375, 445.115234375, 1.4274691343307495]","[530.254638671875, 576.0382690429688, 0.21308112144470215]","[530.254638671875, 576.0382690429688, 1.3704067468643188]","[497.1913146972656, 594.7415771484375, 0.15985120832920074]","[435.3774108886719, 599.0576782226562, 0.18631641566753387]","[540.3173828125, 773.1421508789062, 0.7199733853340149]","[372.1259460449219, 780.335693359375, 0.46300673484802246]","[567.6304931640625, 968.8073120117188, 0.4646275043487549]","[213.99729919433594, 963.0524291992188, 0.2952379882335663]","[467.7218933105469, 314.1922607421875]","[466.28436279296875, 596.899658203125]",[126.57680950454616],[90.29133911054383],[84.44457828954785],[74.40119875581304],[86.89170027322706],[60.275376554150576],[76.41018666118522],[82.05337012894125],[109.23488425318901],[130.87391343447203],[143.71452960599765],[260.20478837659556],[169.95662046626518],[82.6518207535671],[153.3836762809235],[260.4043873995008],[185.64318346775602],[113.22897239256531],[201.639029181283]
ERVEN,13,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 2 ... 0 0 0]]","[558.2391967773438, 215.4265594482422, 2.8889310359954834]","[515.0901489257812, 311.7781982421875, 0.11552000045776367]","[473.3794250488281, 304.5877990722656, 0.28763753175735474]","[529.47314453125, 458.4627380371094, 0.14315944910049438]","[474.8177185058594, 441.2057800292969, 1.054761528968811]","[539.541259765625, 573.509521484375, 0.1746370494365692]","[539.541259765625, 574.9475708007812, 1.1762253046035767]","[515.0901489257812, 589.3284301757812, 0.12843765318393707]","[461.8730163574219, 593.6426391601562, 0.14781977236270905]","[556.8009033203125, 773.4031372070312, 0.5748687386512756]","[421.6005859375, 784.9078979492188, 0.42784377932548523]","[571.1838989257812, 968.9826049804688, 0.38118040561676025]","[247.56617736816406, 944.53515625, 0.23790258169174194]","[494.23480224609375, 308.1829833984375]","[488.4815673828125, 591.4855346679688]",[124.60670581084945],[91.16338794513355],[84.39982561953512],[84.99860333053836],[89.396820976061],[64.17561611520387],[77.23256055167569],[85.79401583933485],[101.89039637227616],[137.47243406588296],[146.5566821342841],[254.61884485516137],[180.59877771100327],[79.61593566874157],[154.7787951391429],[261.86727938996785],[188.56145528765916],[106.52512050300989],[215.58203769360676]
ERVEN,14,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 1 0 1]
 [0 0 0 ... 1 1 1]
 [0 0 0 ... 0 0 0]]","[582.0657348632812, 216.19613647460938, 3.2980024814605713]","[536.0899047851562, 312.6387939453125, 0.11588063836097717]","[495.861083984375, 301.12322998046875, 0.34671565890312195]","[540.400146484375, 462.3408203125, 0.07476924359798431]","[492.9875793457031, 440.7491760253906, 0.8353253602981567]","[550.4573974609375, 560.222900390625, 0.08550401777029037]","[551.8941040039062, 573.1779174804688, 0.8025092482566833]","[533.2164306640625, 577.4962158203125, 0.10918999463319778]","[485.8038635253906, 580.3751220703125, 0.15632008016109467]","[567.6983032226562, 768.9420776367188, 0.47753027081489563]","[467.12615966796875, 777.5787353515625, 0.4559614360332489]","[572.008544921875, 970.4640502929688, 0.3931966722011566]","[286.0963439941406, 937.3568725585938, 0.21980206668376923]","[515.9754638671875, 306.8810119628906]","[509.5101318359375, 578.9356689453125]",[126.08420820069111],[91.36136807781863],[88.35078752041677],[84.1335232471745],[91.178981808885],[66.01969973135469],[79.78975979050635],[88.77471916951866],[95.41050316381303],[138.568158978209],[145.27715987712753],[252.3769567468238],[175.78273572675772],[75.20510503716702],[154.8407179224697],[263.26450939773434],[188.98495937901228],[98.88525723319955],[223.15765581439598]
ERVEN,15,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...  92  98 120]
 [  0   0   0 ...   1   1   1]
 [  0   0   0 ...   1   0   1]]","[602.0082397460938, 213.7305450439453, 1.345975399017334]","[553.1158447265625, 307.2444763183594, 0.0970209613442421]","[517.1655883789062, 302.928466796875, 0.30684131383895874]","[568.9339599609375, 475.5695495605469, 0.07969661056995392]","[511.4135437011719, 438.1639709472656, 0.5514063835144043]","[574.6859741210938, 574.8381958007812, 0.1038379967212677]","[561.7439575195312, 573.3995361328125, 1.1477771997451782]","[571.8099975585938, 573.3995361328125, 0.16130168735980988]","[509.9754943847656, 584.908935546875, 0.13526669144630432]","[580.4380493164062, 771.9368286132812, 0.4079579710960388]","[522.9176025390625, 774.8141479492188, 0.4279558062553406]","[573.2479858398438, 969.035400390625, 0.3864065408706665]","[333.1000671386719, 920.1204223632812, 0.28609633445739746]","[535.1407470703125, 305.08648681640625]","[540.8927612304688, 579.1542358398438]",[126.20206270602421],[88.79767772684146],[84.6314747843594],[86.68376622792658],[92.43552431354777],[69.58632003419494],[87.51160053706033],[92.08919676142933],[86.10130047342179],[142.56576292170095],[142.59561502081726],[257.78562894233886],[182.05229144356719],[85.58960560358825],[157.15079572064718],[278.05554115002013],[184.57759622436902],[96.64523091213782],[236.46446244827916]
ERVEN,16,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 1 ... 1 0 0]
 [0 0 1 ... 2 0 0]
 [0 0 0 ... 1 1 0]]","[624.000732421875, 212.55557250976562, 1.3780174255371094]","[572.280517578125, 307.46612548828125, 0.11398596316576004]","[536.3636474609375, 303.1520080566406, 0.28159257769584656]","[575.1538696289062, 467.0884094238281, 0.06740962713956833]","[526.3069458007812, 436.8896484375, 0.618939220905304]","[588.0839233398438, 576.3793334960938, 0.12233106046915054]","[575.1538696289062, 577.8174438476562, 0.790379524230957]","[586.647216796875, 569.189208984375, 0.1424119770526886]","[530.616943359375, 580.6935424804688, 0.12745651602745056]","[588.0839233398438, 776.2667236328125, 0.3556302487850189]","[562.2237548828125, 773.3906860351562, 0.3879145085811615]","[573.7172241210938, 967.52587890625, 0.30703574419021606]","[384.07623291015625, 917.194580078125, 0.23418942093849182]","[554.3220825195312, 305.30908203125]","[558.632080078125, 574.94140625]",[126.91474955465598],[89.08422092428056],[88.96873316837393],[83.25278130113963],[94.30039106372175],[70.88319369189283],[89.60248750000302],[94.2957851976335],[80.68510392515957],[141.08890533809702],[142.16947136962457],[262.119571203231],[174.2840481327657],[87.45113311802446],[156.58280262817107],[281.20546175654056],[184.6932976976305],[92.28795840385523],[240.40380141293747]
ERVEN,17,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 1 1 1]
 [0 0 0 ... 4 1 2]]","[642.4783325195312, 213.20091247558594, 1.614169955253601]","[596.54541015625, 308.1300964355469, 0.14535559713840485]","[554.9187622070312, 302.3768005371094, 0.23878808319568634]","[606.59326171875, 486.48193359375, 0.11598174273967743]","[540.5647583007812, 437.5790100097656, 0.569110095500946]","[645.34912109375, 579.9727783203125, 0.2639363706111908]","[585.0621948242188, 578.5344848632812, 0.7879433035850525]","[602.2870483398438, 581.4110717773438, 0.1005895808339119]","[554.9187622070312, 584.2877807617188, 0.10305271297693253]","[590.8038330078125, 774.1461181640625, 0.14642609655857086]","[597.9808349609375, 774.1461181640625, 0.29774633049964905]","[570.7081909179688, 966.881103515625, 0.2650626599788666]","[440.0865783691406, 919.4165649414062, 0.24809253215789795]","[575.7320556640625, 305.2534484863281]","[578.6029052734375, 582.8494262695312]",[125.94545237303215],[89.4074780774698],[86.77552199046875],[67.48395132501334],[96.06021614165111],[72.47990910125799],[93.40967000408881],[95.95247449492008],[77.22085956018925],[137.38442474466282],[143.46202570443768],[258.906431694168],[160.7084293345446],[88.19110305827196],[156.41969295960686],[276.88501415663416],[182.5428044908313],[80.69620371273459],[240.16356518447355]
ERVEN,18,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]","[663.45849609375, 216.13185119628906, 1.7600547075271606]","[618.8394165039062, 311.06707763671875, 0.1380687654018402]","[572.781005859375, 296.6829528808594, 0.23737294971942902]","[637.5506591796875, 469.29254150390625, 0.16257357597351074]","[555.5091552734375, 436.2090148925781, 0.4922521710395813]","[685.0484008789062, 564.227783203125, 0.41418588161468506]","[592.9315795898438, 569.9814453125, 0.6110554933547974]","[572.781005859375, 581.48876953125, 0.05492931604385376]","[577.0989990234375, 582.9271850585938, 0.07928065210580826]","[588.6135864257812, 769.9208374023438, 0.2368743121623993]","[637.5506591796875, 758.4135131835938, 0.4110747277736664]","[574.2203979492188, 964.1065673828125, 0.22040191292762756]","[495.05743408203125, 929.584716796875, 0.20226728916168213]","[595.8101806640625, 303.875]","[574.9400024414062, 582.2080078125]",[127.63154654467607],[94.28817129821333],[83.25570496052356],[63.420407723158526],[97.0567122929345],[74.37120108431291],[85.1971322957285],[94.23905351163832],[70.99215680556561],[129.7760364822072],[146.65662475353727],[245.9120133902874],[160.164702762635],[79.71304669237142],[157.3144887913784],[66.77238856815649],[189.04192121590984],[232.568871047641],[238.7838796766416]
ERVEN,19,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [2 1 6 ... 0 0 0]
 [2 2 1 ... 0 0 0]
 [1 2 2 ... 0 0 0]]","[683.143798828125, 219.69808959960938, 1.9142757654190063]","[635.7722778320312, 311.7954406738281, 0.10735176503658295]","[592.707275390625, 298.8442687988281, 0.23280669748783112]","[661.6112670898438, 472.9658508300781, 0.14661115407943726]","[571.1748046875, 436.9903259277344, 0.4260196387767792]","[723.3378295898438, 557.8681030273438, 0.3686046302318573]","[609.933349609375, 572.25830078125, 0.627082884311676]","[592.707275390625, 585.2095336914062, 0.06464766710996628]","[601.3203125, 585.2095336914062, 0.0855785459280014]","[592.707275390625, 763.6480712890625, 0.26030799746513367]","[673.0952758789062, 750.6969604492188, 0.292294979095459]","[578.352294921875, 949.2819213867188, 0.038286540657281876]","[575.4813232421875, 921.9405517578125, 0.1544635146856308]","[614.23974609375, 305.3198547363281]","[597.0137939453125, 585.2095336914062]",[128.82534682064798],[93.52185551944723],[80.89179529679203],[53.981689283841064],[98.8592605749719],[74.01132073111116],[90.0],[94.42185633237196],[66.55272879099542],[119.68442951373221],[144.69650869879922],[244.15392364259876],[153.08989398704904],[82.1213441298245],[155.15206015613924],[90.0],[184.421856332372],[246.55272879099542],[233.13170072273684]
ERVEN,20,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [36 71 14 ...  0  0  0]
 [29 69  7 ...  0  0  0]
 [71 61 52 ...  0  0  0]]","[703.9317626953125, 220.848388671875, 2.1431949138641357]","[657.85498046875, 317.21392822265625, 0.11844363063573837]","[613.2181396484375, 301.3927001953125, 0.24828875064849854]","[683.7731323242188, 466.7962646484375, 0.2560400664806366]","[590.1797485351562, 435.1538391113281, 0.4456726908683777]","[768.7271118164062, 566.0383911132812, 0.24875737726688385]","[623.2974243164062, 576.1063842773438, 0.7355800271034241]","[603.1387939453125, 581.8595581054688, 0.09897337853908539]","[640.5762329101562, 578.9829711914062, 0.07053668797016144]","[603.1387939453125, 777.4672241210938, 0.2569323182106018]","[702.4918212890625, 747.2630615234375, 0.3866109848022461]","[564.2615966796875, 971.6365966796875, 0.21072937548160553]","[627.6171264648438, 944.3090209960938, 0.18004368245601654]","[635.5365600585938, 309.3033142089844]","[621.8575439453125, 580.4212646484375]",[127.71194720809754],[92.88835859563123],[80.1699513680114],[49.43556847029952],[99.7724755765344],[76.77782651406812],[90.0],[101.3222240050227],[69.79982886433922],[110.80608725392699],[145.1764113875337],[240.65342199478775],[149.26561710228813],[80.25594620331074],[157.00535093753373],[94.39380511606699],[191.3222240050227],[254.1936482509792],[221.00625838958777]
ERVEN,21,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [ 1  3  5 ...  0  0  0]
 [ 2 12 96 ...  0  0  0]
 [ 1 28 96 ...  0  0  0]]","[723.4357299804688, 223.13009643554688, 0.8905937671661377]","[671.6422729492188, 312.3348083496094, 0.13871140778064728]","[631.3585205078125, 300.82452392578125, 0.23516614735126495]","[710.4873657226562, 470.6012268066406, 0.34877854585647583]","[606.9005737304688, 438.94793701171875, 0.7694164514541626]","[793.9323120117188, 552.6119995117188, 0.5536429286003113]","[637.1133422851562, 579.9489135742188, 0.5635862946510315]","[612.6553344726562, 587.142822265625, 0.07859213650226593]","[660.1326293945312, 585.7041015625, 0.1090896874666214]","[611.2166748046875, 765.55224609375, 0.3259122967720032]","[723.4357299804688, 749.7255859375, 0.4417559504508972]","[572.37158203125, 965.5433959960938, 0.22098028659820557]","[688.9067993164062, 974.1761474609375, 0.20631229877471924]","[651.5003662109375, 306.57965087890625]","[636.3939819335938, 586.4234619140625]",[130.76206616873375],[93.08991221256743],[76.2098566464003],[44.50337143946943],[100.04145748374572],[77.90591365807043],[90.46201225685971],[100.99192533524753],[68.89620644062491],[98.74568223776937],[142.3278460438337],[240.26360083411376],[148.29351479306914],[84.09523606527058],[157.86445617432472],[92.1977346857594],[190.52991307838784],[250.6319288695246],[209.84947579714446]
ERVEN,22,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [21 75 10 ...  0  0  0]
 [73 14 51 ...  0  0  0]
 [51  4  1 ...  0  0  0]]","[739.6748046875, 229.25277709960938, 1.6148337125778198]","[690.88427734375, 314.09637451171875, 0.13059869408607483]","[653.5738525390625, 306.9062194824219, 0.2611648142337799]","[726.7597045898438, 460.7751159667969, 0.33198174834251404]","[626.3084716796875, 440.6427307128906, 0.8305421471595764]","[825.77587890625, 551.3707885742188, 0.4916366934776306]","[657.87890625, 585.8834838867188, 1.0128414630889893]","[632.048583984375, 593.0735473632812, 0.10263843089342117]","[682.274169921875, 590.197509765625, 0.1457504779100418]","[613.3933715820312, 774.2649536132812, 0.35829317569732666]","[745.4149780273438, 758.4467163085938, 0.6322025060653687]","[571.77783203125, 966.9605712890625, 0.26326343417167664]","[754.0250854492188, 974.1506958007812, 0.30376818776130676]","[672.2290649414062, 310.50128173828125]","[657.161376953125, 591.635498046875]",[129.69663162467313],[93.06789307548705],[76.2561300957891],[42.45721363106761],[101.52319254233333],[77.7365982492812],[95.87838008213349],[102.18672588574073],[69.42981774499745],[87.71417726247758],[143.37126145081393],[245.34823766216837],[146.20108353527849],[90.61539048115881],[156.21340570694784],[99.15576437336614],[186.30834580360724],[252.70706323734987],[198.28435951748017]
